"","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","ID","Adult"
"815","Ford, Mr. William Neal Thomas",16,"S","3classPass",NA,NA,"m",3,"3class",FALSE,815,TRUE
"816","Ford, Miss Robina Maggie",7,"S","3classPass",NA,NA,"f",3,"3class",FALSE,816,FALSE
"817","Fox, Mr. Patrick",28,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,817,TRUE
"818","Gallagher, Mr. Martin",29,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,818,TRUE
"819","Garfirth, Mr. John",21,"S","3classPass",NA,NA,"m",3,"3class",FALSE,819,TRUE
"820","Gerios Thamah, Mr. Assaf",21,"C","3classPass",NA,NA,"m",3,"3class",FALSE,820,TRUE
"821","Gheorgheff, Mr. Stanio",25,"C","3classPass",NA,NA,"m",3,"3class",FALSE,821,TRUE
"822","Gilinski, Mr. Eliezer",22,"S","3classPass",NA,"47MB","m",3,"3class",FALSE,822,TRUE
"823","Gilnagh, Miss Mary Katherine ""Katie""",17,"Q","3classPass","16",NA,"f",3,"3class",TRUE,823,TRUE
"824","Glynn, Miss Mary Agatha",19,"Q","3classPass","13",NA,"f",3,"3class",TRUE,824,TRUE
"825","Goldsmith, Mr. Frank John",33,"S","3classPass",NA,NA,"m",3,"3class",FALSE,825,TRUE
"826","Goldsmith, Mrs. Emily Alice (née Brown)",31,"S","3classPass","C",NA,"f",3,"3class",TRUE,826,TRUE
"827","Goldsmith, Master Frank John William",9,"S","3classPass","C",NA,"m",3,"3class",TRUE,827,FALSE
"828","Goldsmith, Mr. Nathan",41,"S","3classPass",NA,NA,"m",3,"3class",FALSE,828,TRUE
"829","Goodwin, Mr. Frederick Joseph",42,"S","3classPass",NA,NA,"m",3,"3class",FALSE,829,TRUE
"830","Goodwin, Mrs. Augusta (née Tyler)",43,"S","3classPass",NA,NA,"f",3,"3class",FALSE,830,TRUE
"831","Goodwin, Miss Lillian Amy",16,"S","3classPass",NA,NA,"f",3,"3class",FALSE,831,TRUE
"832","Goodwin, Mr. Charles Edward",14,"S","3classPass",NA,NA,"m",3,"3class",FALSE,832,FALSE
"833","Goodwin, Master William Frederick",13,"S","3classPass",NA,NA,"m",3,"3class",FALSE,833,FALSE
"834","Goodwin, Miss Jessie Allis Mary",12,"S","3classPass",NA,NA,"f",3,"3class",FALSE,834,FALSE
"835","Goodwin, Master Harold Victor",10,"S","3classPass",NA,NA,"m",3,"3class",FALSE,835,FALSE
"836","Goodwin, Master Sidney Leslie",1,"S","3classPass",NA,"4MB[88]","m",3,"3class",FALSE,836,FALSE
"837","Green, Mr. George Henry",40,"S","3classPass",NA,NA,"m",3,"3class",FALSE,837,TRUE
"838","Grønnestad, Mr. Daniel Danielsen",32,"S","3classPass",NA,NA,"m",3,"3class",FALSE,838,TRUE
"839","Guest, Mr. Robert",32,"S","3classPass",NA,NA,"m",3,"3class",FALSE,839,TRUE
"840","Gustafsson, Mr. Alfred Ossian",19,"S","3classPass",NA,NA,"m",3,"3class",FALSE,840,TRUE
"841","Gustafsson, Mr. Anders Vilhelm",37,"S","3classPass",NA,"98MB","m",3,"3class",FALSE,841,TRUE
"842","Gustafsson, Mr. Johan Birger",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,842,TRUE
"843","Gustafsson, Mr. Karl Gideon",19,"S","3classPass",NA,NA,"m",3,"3class",FALSE,843,TRUE
"844","Haas, Miss Aloisia",24,"S","3classPass",NA,NA,"f",3,"3class",FALSE,844,TRUE
"845","Hagland, Mr. Ingvald Olai Olsen",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,845,TRUE
"846","Hagland, Mr. Konrad Mathias Reiersen",19,"S","3classPass",NA,NA,"m",3,"3class",FALSE,846,TRUE
"847","Hakkarainen, Mr Pekka Pietari",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,847,TRUE
"848","Hakkarainen, Mrs. Elin Matilda (née Dolck)",24,"S","3classPass","15",NA,"f",3,"3class",TRUE,848,TRUE
"849","Hampe, Mr. Léon Jérome",19,"S","3classPass",NA,NA,"m",3,"3class",FALSE,849,TRUE
"850","Hanna, Mr. Borak Suleiman",27,"C","3classPass","15",NA,"m",3,"3class",TRUE,850,TRUE
"851","Hanna, Mr. Bulus",18,"C","3classPass",NA,NA,"m",3,"3class",FALSE,851,TRUE
"852","Hanna, Mr. Mansur",35,"C","3classPass",NA,"188MB","m",3,"3class",FALSE,852,TRUE
"853","Hansen, Mr. Claus Peter",41,"S","3classPass",NA,NA,"m",3,"3class",FALSE,853,TRUE
"854","Hansen, Mrs. Jennie Louise (née Howard)",45,"S","3classPass","11",NA,"f",3,"3class",TRUE,854,TRUE
"855","Hansen, Mr. Henrik Juul",26,"S","3classPass",NA,NA,"m",3,"3class",FALSE,855,TRUE
"856","Hansen, Mr. Henry Damsgaard",21,"S","3classPass",NA,"69MB","m",3,"3class",FALSE,856,TRUE
"857","Hargadon, Miss Catherine ""Kate""",17,"Q","3classPass",NA,NA,"f",3,"3class",FALSE,857,TRUE
"858","Harknett, Miss Alice Phoebe",21,"S","3classPass",NA,NA,"f",3,"3class",FALSE,858,TRUE
"859","Hart, Mr. Henry John",27,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,859,TRUE
"860","Healy, Miss Hanora (Nora)",29,"Q","3classPass","16",NA,"f",3,"3class",TRUE,860,TRUE
"861","Hedman, Mr. Oskar Arvid",27,"S","3classPass","15",NA,"m",3,"3class",TRUE,861,TRUE
"862","Hegarty, Miss Hanora ""Nora""",18,"Q","3classPass",NA,NA,"f",3,"3class",FALSE,862,TRUE
"863","Heikkinen, Miss Laina",26,"S","3classPass","14",NA,"f",3,"3class",TRUE,863,TRUE
"864","Heininen, Miss Wendla Maria",23,"S","3classPass",NA,"8MB","m",3,"3class",FALSE,864,TRUE
"865","Hellström, Miss Hilda Maria",22,"S","3classPass","C",NA,"f",3,"3class",TRUE,865,TRUE
"866","Hendekovic, Mr. Ignjac",28,"S","3classPass",NA,"306MB","m",3,"3class",FALSE,866,TRUE
"867","Henriksson, Miss Jenny Lovisa",28,"S","3classPass",NA,"3MB","m",3,"3class",FALSE,867,TRUE
"868","Henry, Miss Bridget Delia",23,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,868,TRUE
"869","Hirvonen, Mrs. Helga Elisabeth (née Lindqvist)",22,"S","3classPass","15",NA,"f",3,"3class",TRUE,869,TRUE
"870","Hirvonen, Miss Hildur Elisabeth",2,"S","3classPass","15",NA,"f",3,"3class",TRUE,870,FALSE
"871","Holm, Mr. Johan Fredrik Alexander",43,"S","3classPass",NA,NA,"m",3,"3class",FALSE,871,TRUE
"872","Holten, Mr. Johan Martin",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,872,TRUE
"873","Honkanen, Miss Eliina",27,"S","3classPass","A",NA,"f",3,"3class",TRUE,873,TRUE
"874","Horgan, Mr. John",22,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,874,TRUE
"875","Howard, Miss May Elizabeth",27,"S","3classPass","C",NA,"f",3,"3class",TRUE,875,TRUE
"876","Humblen, Mr. Adolf Mathias Nicolai Olsen",42,"S","3classPass",NA,NA,"m",3,"3class",FALSE,876,TRUE
"877","Husayn, Master Husayn Mahumud",11,"C","3classPass",NA,NA,"m",3,"3class",FALSE,877,FALSE
"878","Hyman, Mr. Solomon Abraham",34,"S","3classPass","C",NA,"m",3,"3class",TRUE,878,TRUE
"879","Ilmakangas, Miss Ida Livija",27,"S","3classPass",NA,NA,"f",3,"3class",FALSE,879,TRUE
"880","Ilmakangas, Miss Pieta Sofia",25,"S","3classPass",NA,NA,"f",3,"3class",FALSE,880,TRUE
"881","Ivanoff, Mr. Kanio",20,"S","3classPass",NA,NA,"m",3,"3class",FALSE,881,TRUE
"882","Jabbour, Miss Hileni",16,"C","3classPass",NA,"328MM","f",3,"3class",FALSE,882,TRUE
"883","Jabbour, Miss Tamini",19,"C","3classPass",NA,NA,"f",3,"3class",FALSE,883,TRUE
"884","Jalševac, Mr. Ivan",29,"C","3classPass","15",NA,"m",3,"3class",TRUE,884,TRUE
"885","Jansson, Mr. Carl Olof",21,"S","3classPass","A",NA,"m",3,"3class",TRUE,885,TRUE
"886","Jardim, Mr. José Neto",21,"S","3classPass",NA,NA,"m",3,"3class",FALSE,886,TRUE
"887","Jensen, Mr. Hans Peder",20,"S","3classPass",NA,NA,"m",3,"3class",FALSE,887,TRUE
"888","Jensen, Mr. Niels Peder ""Rasmus""",48,"S","3classPass",NA,NA,"m",3,"3class",FALSE,888,TRUE
"889","Jensen, Mr. Svend Lauritz",17,"S","3classPass",NA,NA,"m",3,"3class",FALSE,889,TRUE
"890","Jermyn, Miss Annie Jane",26,"Q","3classPass","D",NA,"f",3,"3class",TRUE,890,TRUE
"891","Jirjis, Mrs. Shaniini (née Whabee Abi-Saab)",22,"C","3classPass","C",NA,"f",3,"3class",TRUE,891,TRUE
"892","Johannesen, Mr. Bernt Johannes",29,"S","3classPass","13",NA,"m",3,"3class",TRUE,892,TRUE
"893","Johanson, Mr. Jakob Alfred",34,"S","3classPass",NA,"143MB","m",3,"3class",FALSE,893,TRUE
"894","Johansson, Mr. Erik",22,"S","3classPass",NA,"156MB","m",3,"3class",FALSE,894,TRUE
"895","Johansson, Mr. Gustaf Joel",33,"S","3classPass",NA,"285MB","m",3,"3class",FALSE,895,TRUE
"896","Johansson, Mr. Karl Johan",31,"S","3classPass",NA,NA,"m",3,"3class",FALSE,896,TRUE
"897","Johansson, Mr. Nils",29,"S","3classPass",NA,NA,"m",3,"3class",FALSE,897,TRUE
"898","Johansson Palmquist, Mr. Oskar Leander",26,"S","3classPass","15",NA,"m",3,"3class",TRUE,898,TRUE
"899","Johnson, Mr. Alfred",49,"S","3classPass",NA,NA,"m",3,"3class",FALSE,899,TRUE
"900","Johnson, Mrs. Elisabeth Vilhelmina (née Berg)",26,"S","3classPass","15",NA,"f",3,"3class",TRUE,900,TRUE
"901","Johnson, Master Harold Theodor",4,"S","3classPass","15",NA,"m",3,"3class",TRUE,901,FALSE
"902","Johnson, Miss Eleanor Ileen",1,"S","3classPass","15",NA,"f",3,"3class",TRUE,902,FALSE
"903","Johnson, Mr. Malkolm Joackim",33,"S","3classPass",NA,"37MB","m",3,"3class",FALSE,903,TRUE
"904","Johnson, Mr. William Cahoone Jr.",19,"S","3classPass",NA,NA,"m",3,"3class",FALSE,904,TRUE
"905","Johnston, Mr. Andrew Emslie",35,"S","3classPass",NA,NA,"m",3,"3class",FALSE,905,TRUE
"906","Johnston, Mrs. Elizabeth (née Watson) ""Eliza""",34,"S","3classPass",NA,NA,"f",3,"3class",FALSE,906,TRUE
"907","Johnston, Master William Andrew",8,"S","3classPass",NA,NA,"m",3,"3class",FALSE,907,FALSE
"908","Johnston, Miss Catherine Nellie",7,"S","3classPass",NA,NA,"f",3,"3class",FALSE,908,FALSE
"909","Jonkoff, Mr. Lalju",23,"S","3classPass",NA,NA,"m",3,"3class",FALSE,909,TRUE
"910","Jonsson, Mr. Carl",32,"S","3classPass","15",NA,"m",3,"3class",TRUE,910,TRUE
"911","Jönsson, Mr. Nils Hilding",27,"S","3classPass",NA,NA,"m",3,"3class",FALSE,911,TRUE
"912","Jussila, Mr. Eiriik",32,"S","3classPass","15",NA,"m",3,"3class",TRUE,912,TRUE
"913","Jussila, Miss Katriina",20,"S","3classPass",NA,NA,"f",3,"3class",FALSE,913,TRUE
"914","Jussila, Miss Mari Aina",21,"S","3classPass",NA,NA,"f",3,"3class",FALSE,914,TRUE
"915","Kallio, Mr. Nikolai Erlantti",17,"S","3classPass",NA,NA,"m",3,"3class",FALSE,915,TRUE
"916","Kalvik, Mr. Johannes Halvorsen",21,"S","3classPass",NA,NA,"m",3,"3class",FALSE,916,TRUE
"917","Karajic, Mr. Milan",30,"S","3classPass",NA,NA,"m",3,"3class",FALSE,917,TRUE
"918","Karlsson, Mr. Einar Gervasius",21,"S","3classPass","13",NA,"m",3,"3class",TRUE,918,TRUE
"919","Karlsson, Mr. Julius Konrad Eugen",33,"S","3classPass",NA,NA,"m",3,"3class",FALSE,919,TRUE
"920","Karlsson, Mr. Nils August",22,"S","3classPass",NA,NA,"m",3,"3class",FALSE,920,TRUE
"921","Karun, Mr. Franz",39,"S","3classPass","15",NA,"m",3,"3class",TRUE,921,TRUE
"922","Karun, Miss Manca (""Anna"")",4,"S","3classPass",NA,NA,"f",3,"3class",FALSE,922,FALSE
"923","Katavelos, Mr. Vassilios G.",19,"C","3classPass",NA,"58MB","m",3,"3class",FALSE,923,TRUE
"924","Keane, Mr. Andrew ""Andy""",23,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,924,TRUE
"925","Keefe, Mr. Arthur",39,"S","3classPass","A","332O","m",3,"3class",TRUE,925,TRUE
"926","Kelly, Mr. James",19,"S","3classPass",NA,"70MB","m",3,"3class",FALSE,926,TRUE
"927","Kelly, Mr. James",44,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,927,TRUE
"928","Kelly, Miss Anna Katherine",20,"Q","3classPass","16",NA,"f",3,"3class",TRUE,928,TRUE
"929","Kelly, Miss Mary",22,"Q","3classPass","D",NA,"f",3,"3class",TRUE,929,TRUE
"930","Kennedy, Mr. John Joseph",24,"Q","3classPass","15",NA,"m",3,"3class",TRUE,930,TRUE
"931","Khalil-Khoury, Mr. Butrus",25,"C","3classPass",NA,NA,"m",3,"3class",FALSE,931,TRUE
"932","Khalil-Khoury, Mrs. Zahie ""Maria""",20,"C","3classPass",NA,NA,"f",3,"3class",FALSE,932,TRUE
"933","Kiernan, Mr. John Joseph",24,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,933,TRUE
"934","Kiernan, Mr. Philip",22,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,934,TRUE
"935","Kilgannon, Mr. Thomas",22,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,935,TRUE
"936","Kink, Mr. Anton",29,"S","3classPass","2",NA,"m",3,"3class",TRUE,936,TRUE
"937","Kink, Mrs. Luise (née Heilmann)",26,"S","3classPass",NA,NA,"f",3,"3class",FALSE,937,TRUE
"938","Kink, Miss Luise Gretchen",4,"S","3classPass",NA,NA,"f",3,"3class",FALSE,938,FALSE
"939","Kink, Miss Maria",22,"S","3classPass",NA,NA,"f",3,"3class",FALSE,939,TRUE
"940","Kink, Mr. Vincenz",26,"S","3classPass",NA,NA,"m",3,"3class",FALSE,940,TRUE
"941","Klasén, Mrs. Hulda Kristina Eugenia (née Lofqvist)",36,"S","3classPass",NA,NA,"f",3,"3class",FALSE,941,TRUE
"942","Klasén, Mr. Klas Albin",18,"S","3classPass",NA,NA,"m",3,"3class",FALSE,942,TRUE
"943","Klasén, Miss Gertrud Emilia",1,"S","3classPass",NA,NA,"f",3,"3class",FALSE,943,FALSE
"944","Kraeff, Mr. Theodor",25,"C","3classPass",NA,NA,"m",3,"3class",FALSE,944,TRUE
"945","Krekorian, Mr. Neshan",25,"C","3classPass","10",NA,"m",3,"3class",TRUE,945,TRUE
"946","Kutscher, Mr. Simon",26,"S","3classPass",NA,NA,"m",3,"3class",FALSE,946,TRUE
"947","Lahoud Ishaq Mowad, Mr. Sarkis",30,"C","3classPass",NA,NA,"m",3,"3class",FALSE,947,TRUE
"948","Laitinen, Miss Kristiina Sofia",37,"S","3classPass",NA,NA,"f",3,"3class",FALSE,948,TRUE
"949","Laleff, Mr. Kristo",23,"S","3classPass",NA,NA,"m",3,"3class",FALSE,949,TRUE
"950","Lam, Mr. Ali",37,"S","3classPass","C",NA,"m",3,"3class",TRUE,950,TRUE
"951","Lam, Mr. Len",23,"S","3classPass",NA,NA,"m",3,"3class",FALSE,951,TRUE
"952","Landergren, Miss Aurora Adelia",22,"S","3classPass","13",NA,"f",3,"3class",TRUE,952,TRUE
"953","Lane, Mr. Patrick",16,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,953,TRUE
"954","Lang, Mr. Fang",26,"S","3classPass","14",NA,"m",3,"3class",TRUE,954,TRUE
"955","Larsson, Mr. August Viktor",29,"S","3classPass",NA,NA,"m",3,"3class",FALSE,955,TRUE
"956","Larsson, Mr. Bengt Edvin",29,"S","3classPass",NA,NA,"m",3,"3class",FALSE,956,TRUE
"957","Larsson-Rondberg, Mr. Edvard A.",22,"S","3classPass",NA,NA,"m",3,"3class",FALSE,957,TRUE
"958","Lee, Mr. Bing",32,"S","3classPass","C",NA,"m",3,"3class",TRUE,958,TRUE
"959","Lee, Mr. Ling",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,959,TRUE
"960","Lefebvre, Mrs. Frances Marie-Anselme (née Daumont)",40,"S","3classPass",NA,NA,"f",3,"3class",FALSE,960,TRUE
"961","Lefebvre, Miss Mathilde Franck-Marie-Joseph",12,"S","3classPass",NA,NA,"f",3,"3class",FALSE,961,FALSE
"962","Lefebvre, Miss Jeannie Franck-Marie-Joseph",8,"S","3classPass",NA,NA,"f",3,"3class",FALSE,962,FALSE
"963","Lefebvre, Master Henri Franck-Marie-Joseph",5,"S","3classPass",NA,NA,"m",3,"3class",FALSE,963,FALSE
"964","Lefebvre, Miss Ida Franck-Marie-Joseph",3,"S","3classPass",NA,NA,"f",3,"3class",FALSE,964,FALSE
"965","Leinonen, Mr. Antti Gustaf",32,"S","3classPass",NA,NA,"m",3,"3class",FALSE,965,TRUE
"966","Lennon, Mr. Denis",20,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,966,TRUE
"967","Lennon, Miss Mary",18,"Q","3classPass",NA,NA,"f",3,"3class",FALSE,967,TRUE
"968","Leonard, Mr. Lionel",36,"S","3classPass",NA,NA,"m",3,"3class",FALSE,968,TRUE
"969","Lester, Mr. James",39,"S","3classPass",NA,NA,"m",3,"3class",FALSE,969,TRUE
"970","Lievens, Mr. René Gustave Aimé",24,"S","3classPass",NA,NA,"m",3,"3class",FALSE,970,TRUE
"971","Lindahl, Miss Agda Thorilda Viktoria",25,"S","3classPass",NA,NA,"f",3,"3class",FALSE,971,TRUE
"972","Lindblom, Miss Augusta Charlotta",45,"S","3classPass",NA,NA,"f",3,"3class",FALSE,972,TRUE
"973","Lindell, Mr. Edvard Bengtsson",36,"S","3classPass","A",NA,"m",3,"3class",TRUE,973,TRUE
"974","Lindell, Mrs. Elin Gerda (née Persson)",30,"S","3classPass",NA,NA,"f",3,"3class",FALSE,974,TRUE
"975","Lindqvist, Mr. Eino William",20,"S","3classPass","15",NA,"m",3,"3class",TRUE,975,TRUE
"976","Linehan, Mr. Michael",21,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,976,TRUE
"977","Ling, Mr. Lee",24,"S","3classPass",NA,NA,"m",3,"3class",FALSE,977,TRUE
"978","Linhart, Mr. Wenzel H.",27,"S","3classPass",NA,"298MB","m",3,"3class",FALSE,978,TRUE
"979","Livshin, Mr. David (""Abraham Harmer"")",25,"S","3classPass",NA,NA,"m",3,"3class",FALSE,979,TRUE
"980","Lobb, Mr. William Arthur",30,"S","3classPass",NA,NA,"m",3,"3class",FALSE,980,TRUE
"981","Lobb, Mrs. Cordelia K. (née Stanlick)",26,"S","3classPass",NA,"55MB","f",3,"3class",FALSE,981,TRUE
"982","Lockyer, Mr. Edward Thomas",21,"S","3classPass",NA,"153MB","m",3,"3class",FALSE,982,TRUE
"983","Lovell, Mr. John Hall (""Henry"")",20,"S","3classPass",NA,NA,"m",3,"3class",FALSE,983,TRUE
"984","Lulic, Mr. Nikola",29,"S","3classPass","15",NA,"m",3,"3class",TRUE,984,TRUE
"985","Lundahl, Mr. Johan Svensson",51,"S","3classPass",NA,NA,"m",3,"3class",FALSE,985,TRUE
"986","Lundström, Mr. Thure Edvin",32,"S","3classPass","15",NA,"m",3,"3class",TRUE,986,TRUE
"987","Lymperopoulus, Mr. Panagiotis K.",30,"C","3classPass",NA,"196MB","m",3,"3class",FALSE,987,TRUE
"988","Lyntakoff, Mr. Stanko",44,"S","3classPass",NA,NA,"m",3,"3class",FALSE,988,TRUE
"989","Mackay, Mr. George William",20,"S","3classPass",NA,NA,"m",3,"3class",FALSE,989,TRUE
"990","Madigan, Miss Margaret ""Maggie""",21,"Q","3classPass","15",NA,"f",3,"3class",TRUE,990,TRUE
"991","Madsen, Mr. Fridtjof Arne",24,"S","3classPass","13",NA,"m",3,"3class",TRUE,991,TRUE
"992","Mäenpää, Mr. Matti Alexanteri",22,"S","3classPass",NA,NA,"m",3,"3class",FALSE,992,TRUE
"993","Mahon, Miss Bridget Delia",20,"Q","3classPass",NA,NA,"f",3,"3class",FALSE,993,TRUE
"994","Maisner, Mr. Simon",34,"S","3classPass",NA,NA,"m",3,"3class",FALSE,994,TRUE
"995","Mäkinen, Mr. Kalle Edvard",29,"S","3classPass",NA,NA,"m",3,"3class",FALSE,995,TRUE
"996","Mamee, Mr. Hanna",20,"C","3classPass","15",NA,"m",3,"3class",TRUE,996,TRUE
"997","Mangan, Miss Mary",32,"Q","3classPass",NA,"61MB","f",3,"3class",FALSE,997,TRUE
"998","Mannion, Miss Margaret",28,"Q","3classPass","16",NA,"m",3,"3class",TRUE,998,TRUE
"999","Mardirosian, Mr. Sarkis",25,"C","3classPass",NA,NA,"m",3,"3class",FALSE,999,TRUE
"1000","Marinko, Mr. Dmitri",23,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1000,TRUE
"1001","Markoff, Mr. Marin",35,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1001,TRUE
"1002","Markun, Mr. Johann",33,"C","3classPass",NA,NA,"m",3,"3class",FALSE,1002,TRUE
"1003","Matinoff, Mr. Nicola",30,"C","3classPass",NA,NA,"m",3,"3class",FALSE,1003,TRUE
"1004","McCarthy, Miss Catherine ""Katie""",24,"Q","3classPass","B",NA,"f",3,"3class",TRUE,1004,TRUE
"1005","McCormack, Mr. Thomas Joseph",19,"Q","3classPass","15",NA,"m",3,"3class",TRUE,1005,TRUE
"1006","McCoy, Miss Catherine Agnes",29,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1006,TRUE
"1007","McCoy, Miss Alice",26,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1007,TRUE
"1008","McCoy, Mr. Bernard",24,"Q","3classPass","16",NA,"m",3,"3class",TRUE,1008,TRUE
"1009","McDermott, Miss Bridget Delia",31,"Q","3classPass","13",NA,"f",3,"3class",TRUE,1009,TRUE
"1010","McEvoy, Mr. Michael",19,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,1010,TRUE
"1011","McGovern, Miss Mary",22,"Q","3classPass","13",NA,"f",3,"3class",TRUE,1011,TRUE
"1012","McGowan, Miss Anna F. ""Annie""",14,"Q","3classPass","13",NA,"f",3,"3class",TRUE,1012,FALSE
"1013","McGowan, Miss Catherine",42,"Q","3classPass",NA,NA,"f",3,"3class",FALSE,1013,TRUE
"1014","McMahon, Mr. Martin",20,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,1014,TRUE
"1015","McNamee, Mr. Neal",27,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1015,TRUE
"1016","McNamee, Mrs. Eileen (née O'Leary)",19,"S","3classPass",NA,"53MB","f",3,"3class",FALSE,1016,TRUE
"1017","McNeill, Miss Bridget",27,"Q","3classPass",NA,NA,"f",3,"3class",FALSE,1017,TRUE
"1018","Meanwell, Mrs. Mary Ann",63,"S","3classPass",NA,NA,"f",3,"3class",FALSE,1018,TRUE
"1019","Meehan, Mr. John",22,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,1019,TRUE
"1020","Meek, Mrs. Anna ""Annie"" Louise Rowley",31,"S","3classPass",NA,NA,"f",3,"3class",FALSE,1020,TRUE
"1021","Miesnere, Mr. Simon",34,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1021,TRUE
"1022","Meo-Martino, Mr. Alfonzo",48,"S","3classPass",NA,"201MB","m",3,"3class",FALSE,1022,TRUE
"1023","Mernagh, Mr. John Robert",26,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,1023,TRUE
"1024","Midtsjø, Mr. Karl Albert",21,"S","3classPass","15",NA,"m",3,"3class",TRUE,1024,TRUE
"1025","Mihoff, Mr. Stoytcho",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1025,TRUE
"1026","Miles, Mr. Frank",23,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1026,TRUE
"1027","Mineff, Mr. Ivan",24,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1027,TRUE
"1028","Minkoff, Mr. Lazar",21,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1028,TRUE
"1029","Mitkoff, Mr. Mito",23,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1029,TRUE
"1030","Mockler, Miss Ellen Mary",23,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1030,TRUE
"1031","Moen, Mr. Sigurd Hansen",25,"S","3classPass",NA,"309M","m",3,"3class",FALSE,1031,TRUE
"1032","Moor, Mrs. Beila",29,"S","3classPass","14",NA,"f",3,"3class",TRUE,1032,TRUE
"1033","Moor, Master Meier",7,"S","3classPass","14",NA,"m",3,"3class",TRUE,1033,FALSE
"1034","Moore, Mr. Leonard Charles",19,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1034,TRUE
"1035","Moran, Miss Bertha Bridget",28,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1035,TRUE
"1036","Moran, Mr. Daniel James",27,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,1036,TRUE
"1037","Morley, Mr. William",34,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1037,TRUE
"1038","Morrow, Mr. Thomas Rowan",30,"Q","3classPass",NA,NA,"m",3,"3class",FALSE,1038,TRUE
"1039","Moss, Mr. Albert Johan",29,"S","3classPass","B",NA,"m",3,"3class",TRUE,1039,TRUE
"1040","Moussa, Mrs. Mantoura",35,"C","3classPass","C",NA,"f",3,"3class",TRUE,1040,TRUE
"1041","Moutal, Mr. Rahamin Haim",28,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1041,TRUE
"1042","Mubarik, Mrs. Amanah Fa'ud (née Iskandar)",24,"C","3classPass","C",NA,"f",3,"3class",TRUE,1042,TRUE
"1043","Mubarik, Master Gerios",7,"C","3classPass","C",NA,"m",3,"3class",TRUE,1043,FALSE
"1044","Mubarik, Master Halim Gonios",4,"C","3classPass","C",NA,"m",3,"3class",TRUE,1044,FALSE
"1045","Mullen, Miss Katherine ""Katie""",19,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1045,TRUE
"1046","Mulvihill, Miss Bridget Elizabeth ""Bertha""",25,"Q","3classPass","15",NA,"f",3,"3class",TRUE,1046,TRUE
"1047","Murdlin, Mr. Joseph",22,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1047,TRUE
"1048","Murphy, Miss Catherine ""Kate""",18,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1048,TRUE
"1049","Murphy, Miss Margaret Jane ""Maggie/Mary""",25,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1049,TRUE
"1050","Murphy, Miss Nora",34,"Q","3classPass","16",NA,"f",3,"3class",TRUE,1050,TRUE
"1051","Muslamani, Mrs. Fatimah",22,"C","3classPass","C",NA,"f",3,"3class",TRUE,1051,TRUE
"1052","Myhrman, Mr. Pehr Fabian Oliver Malkolm",18,"S","3classPass",NA,NA,"m",3,"3class",FALSE,1052,TRUE
"1053","Nackid, Mr. Sahid",20,"C","3classPass","C",NA,"m",3,"3class",TRUE,1053,TRUE
"1054","Nackid, Miss Waika ""Mary"" (née Mowad)",19,"C","3classPass","C",NA,"f",3,"3class",TRUE,1054,TRUE
"1055","Nackid, Miss Maria",1,"C","3classPass","C",NA,"f",3,"3class",TRUE,1055,FALSE
